factor,factor_value,rank,word,pearson_correlation,word_count
nationality,Russia,15,cozy,0.13919041333905452,164
nationality,Russia,16,alone,0.1385271276709435,45
nationality,Russia,17,covered,0.13845661565135414,61
nationality,Russia,18,better,0.13845661565135414,61
nationality,Russia,19,woke,0.13376160014388241,47
nationality,Russia,20,clapped,0.13272533656149835,20
nationality,Saudi Arabia,1,desert,0.6320394703080372,11
nationality,Saudi Arabia,2,dunes,0.5719290364523927,6
nationality,Saudi Arabia,3,sands,0.3758391103336921,6
nationality,Saudi Arabia,4,sand,0.3003948832565577,26
nationality,Saudi Arabia,5,palm,0.26602008971998364,17
nationality,Saudi Arabia,6,layla,0.2437130277865599,13
nationality,Saudi Arabia,7,guided,0.19973321454063234,5
nationality,Saudi Arabia,8,sprinkle,0.19973321454063234,5
nationality,Saudi Arabia,9,dust,0.18574535820357546,12
nationality,Saudi Arabia,10,fairy,0.170802884153863,34
nationality,Saudi Arabia,11,endless,0.16402169406964678,7
